visit_id,customer_id,store_id,date,entry_timestamp,exit_timestamp
17008,3305,54,2022-07-16,15:36,16:39
17009,3306,13,2020-07-19,10:17,10:38
17010,3306,2,2022-06-06,09:25,11:07
17011,3306,45,2022-02-09,19:57,21:38
17012,3306,24,2023-01-29,09:00,09:35
17013,3306,14,2022-02-09,12:54,14:26
17014,3306,45,2023-10-02,09:46,11:14
17015,3306,42,2019-06-24,09:29,10:01
17016,3306,28,2022-04-30,12:45,13:48
17017,3306,45,2019-11-23,14:12,14:38
17018,3307,6,2024-10-31,10:55,11:56
17019,3307,22,2023-08-07,17:39,19:10
17020,3307,6,2023-11-25,16:04,17:23
17021,3308,14,2019-02-01,12:12,12:35
17022,3308,13,2021-06-06,10:10,10:22
17023,3309,6,2022-06-10,18:47,20:25
17024,3309,22,2023-01-02,09:19,11:14
17025,3309,6,2023-09-14,17:54,18:26
17026,3309,6,2023-06-21,20:53,21:00
17027,3309,6,2024-01-16,15:08,15:22
17028,3309,6,2019-07-20,11:06,12:09
17029,3309,22,2019-09-18,09:09,11:01
17030,3309,6,2020-10-09,12:13,12:28
17031,3309,22,2024-07-15,12:18,14:06
17032,3310,34,2022-11-17,20:14,21:16
17033,3310,34,2024-02-28,17:53,18:32
17034,3310,34,2022-07-24,12:12,13:15
17035,3310,34,2023-06-10,17:29,18:32
17036,3310,34,2022-01-02,11:04,12:53
17037,3310,34,2020-11-14,18:25,20:13
17038,3310,34,2021-01-06,09:31,10:52
17039,3311,11,2020-08-01,18:27,19:42
17040,3311,35,2024-06-14,15:38,15:52
17041,3311,44,2024-04-04,17:31,19:03
17042,3311,3,2020-04-10,16:12,17:07
17043,3311,4,2020-01-07,12:10,13:44
17044,3312,54,2020-11-13,09:16,09:47
17045,3312,54,2024-03-18,09:34,11:19
17046,3313,16,2023-07-21,17:22,19:04
17047,3313,16,2019-06-16,12:24,13:18
17048,3313,33,2021-05-13,10:57,12:23
17049,3313,33,2021-05-08,12:21,14:04
17050,3313,16,2022-08-30,14:41,15:49
17051,3313,33,2024-08-17,09:16,10:45
17052,3313,16,2024-02-18,17:18,18:43
17053,3313,16,2020-07-07,19:43,20:08
17054,3313,16,2020-05-18,12:22,12:50
17055,3313,16,2023-12-11,20:48,21:20
17056,3314,32,2019-05-20,13:25,14:26
17057,3314,5,2021-07-09,19:00,20:09
17058,3314,58,2020-11-19,12:53,14:09
17059,3314,58,2023-05-10,18:51,19:29
17060,3314,5,2024-01-09,15:31,15:58
17061,3314,58,2023-08-27,17:50,19:44
17062,3314,32,2021-02-15,18:47,20:34
17063,3315,10,2024-09-30,17:31,18:44
17064,3315,2,2023-05-05,15:10,16:54
17065,3315,13,2021-11-14,09:13,09:54
17066,3315,57,2022-07-04,17:23,18:06
17067,3315,47,2024-12-01,09:00,09:43
17068,3315,2,2020-10-16,09:32,09:58
17069,3315,14,2021-01-06,19:03,20:22
17070,3315,47,2023-01-10,12:17,12:53
17071,3316,25,2020-09-17,09:20,09:35
17072,3316,25,2024-03-29,15:28,15:59
17073,3316,25,2022-02-18,17:44,18:45
17074,3316,25,2020-04-19,09:45,10:35
17075,3317,12,2024-07-11,17:22,17:45
17076,3317,33,2019-08-10,13:43,15:07
17077,3317,16,2020-03-29,17:44,19:08
17078,3317,16,2022-07-24,09:20,09:51
17079,3317,12,2019-10-21,19:36,20:51
17080,3317,12,2024-03-09,17:30,18:37
17081,3318,1,2020-08-28,12:23,13:01
17082,3318,55,2022-07-29,16:05,16:44
17083,3318,30,2024-07-08,10:59,12:38
17084,3318,1,2022-01-11,18:48,20:02
17085,3318,49,2024-10-04,12:58,14:37
17086,3318,38,2022-11-04,17:22,18:23
17087,3318,30,2021-06-18,12:40,13:51
17088,3318,1,2021-01-09,12:35,13:09
17089,3318,36,2021-07-09,17:23,19:16
17090,3319,8,2021-03-11,12:01,12:17
17091,3320,18,2021-01-21,13:15,14:46
17092,3320,49,2023-03-26,17:14,17:26
17093,3320,36,2020-08-01,18:31,19:35
17094,3321,8,2024-02-26,12:42,13:50
17095,3321,10,2022-08-27,12:46,14:23
17096,3321,28,2019-03-26,09:36,11:11
17097,3321,2,2020-05-20,16:04,17:04
17098,3321,20,2022-04-24,16:24,17:19
17099,3321,20,2022-09-28,17:29,17:57
17100,3321,57,2022-08-12,19:53,21:23
17101,3321,13,2024-04-04,13:42,15:14
17102,3321,27,2020-04-28,12:04,12:42
17103,3322,28,2022-09-01,18:57,19:54
17104,3322,2,2019-01-02,13:29,14:49
17105,3322,13,2019-09-21,09:37,11:37
17106,3322,27,2020-04-28,12:55,14:48
17107,3322,2,2021-01-08,18:27,20:08
17108,3322,24,2019-02-26,12:27,14:20
17109,3322,13,2024-12-24,10:05,10:29
17110,3322,57,2023-05-23,14:30,16:17
17111,3322,57,2021-10-22,17:46,19:07
17112,3322,28,2020-03-18,17:26,18:00
17113,3323,53,2022-01-29,18:41,19:23
17114,3323,11,2023-09-14,10:42,11:34
17115,3323,17,2024-12-01,17:08,17:29
17116,3324,2,2019-01-02,16:18,17:45
17117,3324,57,2019-09-21,17:04,17:35
17118,3324,10,2024-05-30,17:40,19:09
17119,3324,59,2023-09-17,09:34,11:13
17120,3324,59,2024-01-14,12:14,12:29
17121,3324,8,2022-05-13,09:20,09:42
17122,3325,30,2024-05-29,12:31,13:14
17123,3325,15,2023-11-11,09:12,10:31
17124,3325,38,2019-03-10,09:42,09:57
17125,3325,56,2020-08-23,12:27,13:17
17126,3325,49,2019-03-05,09:01,09:36
17127,3325,18,2019-11-24,14:05,14:57
17128,3325,36,2022-01-02,17:57,18:45
17129,3325,56,2019-01-23,18:58,19:32
17130,3325,49,2019-07-21,17:43,19:28
17131,3325,40,2024-04-01,14:20,15:47
17132,3326,6,2019-08-13,09:36,10:37
17133,3326,6,2020-03-08,18:14,19:37
17134,3326,22,2022-08-13,18:38,20:12
17135,3326,6,2023-01-03,18:05,19:26
17136,3326,6,2024-06-18,15:59,16:17
17137,3326,22,2023-09-15,13:05,14:21
17138,3326,22,2020-08-21,14:40,15:46
17139,3326,22,2020-01-17,20:18,21:50
17140,3326,6,2021-08-16,13:14,13:38
17141,3326,22,2022-03-24,18:32,19:46
17142,3327,33,2021-06-16,17:42,18:27
17143,3328,51,2022-07-18,17:25,18:44
17144,3329,34,2023-01-11,17:10,18:27
17145,3329,34,2021-02-03,17:41,19:25
17146,3329,34,2020-12-31,10:50,11:31
17147,3329,34,2021-06-15,18:54,20:48
17148,3329,34,2021-11-30,12:07,13:06
17149,3329,34,2020-03-04,17:58,19:54
17150,3329,34,2023-06-15,17:59,19:27
17151,3329,34,2022-11-24,10:50,11:07
17152,3330,47,2021-04-27,12:56,14:35
17153,3330,47,2020-05-07,17:13,17:23
17154,3330,8,2023-09-07,13:08,14:05
17155,3330,24,2019-02-06,12:14,12:56
17156,3330,20,2021-12-28,15:57,17:29
17157,3330,2,2024-02-23,17:22,17:37
17158,3330,14,2024-09-18,19:44,20:12
17159,3330,13,2019-05-17,12:11,12:52
17160,3330,27,2020-03-06,12:01,12:21
17161,3331,25,2023-06-27,17:34,18:03
17162,3331,25,2022-10-17,18:41,20:11
17163,3331,25,2020-07-12,17:52,18:07
17164,3331,25,2020-09-24,12:16,13:18
17165,3331,25,2019-02-12,09:45,11:39
17166,3331,25,2022-03-13,12:46,13:54
17167,3332,27,2019-03-17,16:14,17:11
17168,3333,41,2021-06-05,15:53,16:46
17169,3333,58,2023-03-22,17:25,18:21
17170,3333,41,2020-11-20,17:46,18:13
17171,3333,5,2022-03-05,12:36,14:18
17172,3333,58,2023-03-01,18:01,19:04
17173,3333,32,2019-07-08,12:10,12:34
17174,3333,58,2023-06-09,17:17,19:15
17175,3333,58,2019-11-03,09:19,11:01
17176,3333,58,2022-07-27,09:14,10:44
17177,3334,12,2021-03-18,12:39,13:22
17178,3334,12,2020-09-05,16:25,17:26
17179,3334,33,2019-01-31,15:41,16:25
17180,3334,33,2022-12-05,18:16,19:52
17181,3334,33,2022-12-09,16:01,17:02
17182,3334,33,2019-04-13,10:54,12:45
17183,3334,16,2019-11-26,11:21,12:09
17184,3334,16,2019-11-14,14:26,16:24
17185,3334,33,2022-08-11,17:39,18:42
17186,3335,25,2024-12-22,18:04,19:26
17187,3335,25,2023-12-07,09:01,09:32
17188,3335,25,2024-05-07,17:28,18:56
17189,3335,25,2023-07-04,17:23,17:57
17190,3335,25,2022-11-02,10:26,11:31
17191,3335,25,2023-01-12,10:02,11:40
17192,3335,25,2019-09-16,17:12,18:45
17193,3335,25,2021-11-07,09:36,10:12
17194,3335,25,2020-07-18,12:41,13:25
17195,3335,25,2021-11-21,11:45,12:05
17196,3336,33,2019-03-20,10:21,10:33
17197,3338,15,2024-06-08,15:26,16:29
17198,3338,55,2022-06-08,16:13,17:59
17199,3338,30,2023-07-21,09:10,10:06
17200,3338,55,2024-03-28,19:58,21:37
17201,3338,15,2019-01-02,17:59,19:38
17202,3338,1,2022-02-10,17:00,17:22
17203,3338,40,2023-06-17,19:39,20:48
17204,3338,36,2023-10-18,14:26,15:55
17205,3339,51,2019-11-29,12:42,13:44
17206,3339,48,2021-04-23,18:18,19:36
17207,3339,48,2024-09-08,17:48,18:48
17208,3339,48,2019-06-15,15:15,16:28
17209,3339,43,2019-02-15,09:06,10:00
17210,3340,39,2023-09-07,14:05,16:04
17211,3340,7,2020-09-17,12:01,12:21
17212,3340,7,2020-03-27,17:55,18:08
17213,3340,7,2021-06-14,12:52,13:40
17214,3340,7,2023-02-04,12:50,13:18
17215,3340,7,2023-05-12,15:35,16:05
17216,3340,39,2024-02-23,18:45,19:11
17217,3340,7,2024-10-06,17:33,19:18
17218,3341,16,2021-11-07,19:59,20:46
17219,3341,33,2021-01-26,12:53,14:46
17220,3341,12,2021-11-09,13:03,13:24
17221,3341,33,2021-07-31,14:06,15:51
17222,3341,12,2024-04-13,14:16,15:01
17223,3342,49,2020-10-11,17:38,18:50
17224,3342,56,2022-06-04,12:19,13:59
17225,3342,36,2023-06-16,19:19,19:40
17226,3342,55,2019-10-15,09:17,11:15
17227,3343,25,2022-09-28,17:01,18:01
17228,3343,25,2019-06-10,17:26,18:49
17229,3343,25,2020-05-17,17:49,19:00
17230,3343,25,2022-05-18,09:17,09:35
17231,3343,25,2023-12-19,18:31,20:17
17232,3343,25,2022-06-01,18:07,18:25
17233,3343,25,2021-08-02,17:05,17:42
17234,3343,25,2021-02-26,12:11,12:46
17235,3344,8,2023-03-22,12:53,13:56
17236,3344,14,2021-09-20,13:59,14:28
17237,3345,33,2022-07-02,13:13,14:13
17238,3345,16,2020-07-02,09:05,11:03
17239,3345,16,2023-12-27,18:33,19:51
17240,3345,33,2020-09-15,10:55,11:25
17241,3345,12,2022-12-15,15:40,17:10
17242,3345,33,2019-05-23,17:20,18:11
17243,3345,12,2021-03-04,19:12,20:16
17244,3345,33,2019-07-23,17:24,17:37
17245,3345,12,2023-03-07,16:11,17:31
17246,3346,56,2020-10-15,15:19,17:18
17247,3346,1,2019-01-06,17:05,17:58
17248,3346,18,2019-08-06,09:46,11:03
17249,3346,1,2023-08-06,17:40,18:05
17250,3346,18,2024-02-24,12:42,13:26
17251,3346,36,2020-09-05,14:40,15:03
17252,3347,33,2022-12-19,14:39,15:03
17253,3347,12,2019-05-15,17:03,18:46
17254,3348,44,2022-04-30,18:26,18:43
17255,3348,50,2024-09-03,09:11,09:48
17256,3348,51,2019-04-22,16:52,17:10
17257,3348,51,2019-06-11,09:50,11:05
17258,3348,44,2019-03-23,11:42,12:08
17259,3349,27,2022-05-25,18:15,19:08
17260,3349,57,2021-01-07,18:57,19:28
17261,3349,45,2022-02-12,12:16,13:53
17262,3349,13,2023-12-20,17:06,19:02
17263,3349,42,2021-03-13,09:18,09:58
17264,3349,28,2021-10-03,17:46,18:19
17265,3349,8,2024-01-26,09:07,11:06
17266,3349,57,2019-06-01,17:15,17:31
17267,3350,27,2020-05-15,15:31,16:00
17268,3350,47,2022-10-17,14:17,16:12
17269,3351,60,2024-11-25,12:10,14:10
17270,3351,17,2022-06-04,20:13,20:23
17271,3351,3,2019-11-26,20:42,21:00
17272,3352,47,2020-06-15,12:42,13:27
17273,3352,20,2024-11-25,15:57,17:02
17274,3352,8,2019-02-17,10:22,11:20
17275,3352,59,2022-08-14,13:47,15:35
17276,3352,13,2022-05-07,18:55,19:07
17277,3352,28,2019-01-26,10:20,11:48
17278,3352,24,2023-04-20,18:13,19:51
17279,3352,27,2019-02-19,15:17,16:30
17280,3352,2,2023-11-06,12:07,13:52
17281,3353,17,2021-09-04,13:14,14:14
17282,3353,50,2019-10-30,13:40,14:58
17283,3353,53,2021-06-04,17:25,17:51
17284,3354,13,2021-08-09,09:40,11:27
17285,3354,47,2022-04-24,17:03,17:25
17286,3354,13,2022-01-12,09:27,10:56
17287,3354,2,2023-03-09,15:11,16:08
17288,3354,24,2023-07-12,10:03,10:50
17289,3355,37,2020-08-10,15:59,17:11
17290,3355,31,2021-06-19,17:51,18:50
17291,3355,19,2020-02-03,12:51,13:05
17292,3357,51,2019-10-26,12:18,12:59
17293,3357,44,2023-06-09,14:45,16:27
17294,3357,50,2020-09-12,14:47,16:09
17295,3357,52,2020-03-28,09:58,11:15
17296,3357,4,2024-06-02,12:08,12:30
17297,3357,35,2022-11-21,17:44,19:10
17298,3357,46,2021-02-14,09:02,10:48
17299,3357,3,2022-12-11,20:33,21:28
17300,3358,41,2023-01-15,16:49,17:38
17301,3358,58,2024-10-31,10:41,12:18
17302,3358,41,2019-11-28,09:57,11:19
17303,3359,37,2024-04-03,12:17,14:16
17304,3359,21,2023-08-10,12:03,13:27
17305,3360,25,2022-06-08,14:22,16:10
17306,3360,25,2024-09-25,11:58,13:16
17307,3360,25,2023-12-17,16:29,18:17
17308,3360,25,2024-07-25,11:39,12:42
17309,3360,25,2024-05-05,17:47,18:09
17310,3360,25,2020-01-18,13:09,13:28
17311,3360,25,2023-12-21,12:11,14:07
17312,3361,54,2023-01-17,10:59,11:50
17313,3361,54,2023-08-14,12:29,14:01
17314,3361,54,2023-07-14,18:07,19:44
17315,3361,54,2023-01-26,12:01,12:36
17316,3361,54,2021-06-25,14:30,16:01
17317,3362,16,2020-02-28,15:00,16:30
17318,3362,12,2019-08-24,09:51,10:34
17319,3362,16,2024-05-31,12:49,13:26
17320,3362,12,2023-06-23,09:24,10:30
17321,3362,33,2020-09-09,12:59,14:24
17322,3362,12,2024-02-29,09:35,10:41
17323,3363,54,2020-09-16,12:35,14:00
17324,3363,54,2023-01-22,09:56,10:45
17325,3363,54,2019-07-06,14:33,15:56
17326,3363,54,2022-03-25,09:31,11:10
17327,3363,54,2022-06-04,18:38,20:01
17328,3363,54,2020-05-26,11:25,12:22
17329,3363,54,2019-08-15,09:55,11:49
17330,3364,12,2020-07-28,13:54,14:09
17331,3364,16,2021-06-19,17:13,19:06
17332,3364,16,2020-09-08,11:56,12:37
17333,3364,12,2022-07-21,11:24,13:14
17334,3364,33,2023-02-22,09:16,11:09
17335,3364,12,2022-10-12,09:47,10:12
17336,3365,35,2023-01-13,16:34,18:18
17337,3365,46,2020-02-21,16:53,17:29
17338,3365,9,2023-05-29,17:53,18:13
17339,3365,50,2023-11-23,16:02,17:27
17340,3365,53,2024-04-02,17:19,18:56
17341,3365,46,2020-03-02,15:25,16:54
17342,3365,44,2022-12-31,17:01,18:51
17343,3366,59,2024-05-19,15:25,15:38
17344,3366,20,2023-10-08,13:45,15:13
17345,3366,27,2023-12-09,13:14,14:40
17346,3368,33,2019-08-15,12:42,13:49
17347,3368,16,2020-11-28,12:17,14:08
17348,3368,16,2019-10-06,12:47,13:40
17349,3368,33,2024-01-09,19:39,20:04
17350,3368,16,2021-05-17,12:16,12:27
17351,3368,16,2024-04-22,19:38,20:27
17352,3369,24,2024-12-01,17:53,19:24
17353,3369,14,2024-02-06,09:01,09:37
17354,3369,28,2020-06-17,09:28,10:20
17355,3369,13,2020-04-06,12:12,13:07
17356,3369,59,2021-01-16,12:51,13:03
17357,3369,8,2021-08-20,18:21,19:57
17358,3369,42,2023-01-03,12:33,14:08
17359,3370,53,2022-03-10,09:38,11:17
17360,3370,9,2023-05-07,11:57,12:22
17361,3370,17,2019-09-17,12:28,12:47
17362,3370,50,2022-08-16,17:14,17:52
17363,3370,60,2020-09-26,15:41,17:20
17364,3370,43,2022-02-26,14:04,15:48
17365,3370,46,2024-01-12,12:04,13:11
17366,3371,29,2023-06-11,12:29,13:13
17367,3371,29,2022-04-01,14:50,15:36
17368,3371,29,2023-05-04,17:07,18:52
17369,3371,29,2019-06-06,19:11,20:19
17370,3371,29,2019-01-16,12:41,13:55
17371,3371,29,2023-05-19,13:32,14:00
17372,3371,29,2019-09-26,13:52,15:26
17373,3372,27,2021-02-24,15:38,15:55
17374,3372,24,2019-05-08,09:29,11:00
17375,3372,8,2022-08-29,09:11,09:48
17376,3372,14,2024-11-07,17:11,17:46
17377,3372,57,2019-08-06,12:21,13:07
17378,3372,13,2019-02-14,12:31,12:51
17379,3372,13,2020-03-18,12:27,13:25
17380,3372,28,2024-09-26,12:01,13:33
17381,3372,2,2024-04-11,16:50,17:05
17382,3373,44,2019-02-03,18:36,20:10
17383,3373,46,2024-01-15,10:07,11:31
17384,3373,23,2020-08-26,09:13,10:36
17385,3373,43,2024-08-21,18:25,19:31
17386,3373,43,2023-10-01,18:57,19:26
17387,3373,46,2022-03-28,17:39,19:29
17388,3373,26,2020-04-29,18:03,19:56
17389,3373,11,2020-01-08,14:24,14:47
17390,3374,29,2024-02-23,18:15,19:00
17391,3375,23,2020-06-27,17:17,19:09
17392,3375,48,2019-06-13,12:11,14:03
17393,3375,48,2023-10-31,16:18,18:18
17394,3375,4,2022-04-05,09:43,10:58
17395,3375,11,2024-05-08,11:21,12:24
17396,3375,35,2019-02-18,09:59,11:13
17397,3375,9,2024-05-21,10:54,12:47
17398,3375,23,2022-01-13,18:00,18:38
17399,3376,7,2019-02-24,17:43,19:24
17400,3376,39,2021-03-15,10:01,10:23
17401,3376,7,2019-09-17,18:22,20:02
17402,3376,7,2023-04-17,10:58,11:22
17403,3376,39,2021-05-14,12:23,12:55
17404,3376,7,2019-05-07,17:42,18:28
17405,3377,18,2019-04-24,14:13,15:50
17406,3377,55,2022-06-26,17:23,19:01
17407,3377,38,2021-04-14,12:12,12:38
17408,3377,56,2021-04-04,18:35,18:52
17409,3377,1,2022-09-13,12:39,13:43
17410,3377,36,2020-10-24,14:16,15:39
17411,3377,40,2024-08-12,18:05,19:06
17412,3378,17,2023-06-06,14:49,16:20
17413,3378,17,2022-12-21,09:12,09:29
17414,3379,48,2020-09-04,14:11,15:07
17415,3379,26,2022-10-21,09:09,10:18
17416,3379,26,2021-11-29,10:07,11:35
17417,3379,17,2024-05-05,14:38,16:11
17418,3380,41,2023-01-21,11:40,13:12
17419,3380,32,2019-12-02,09:43,10:14
17420,3380,58,2023-10-17,09:41,11:20
17421,3380,41,2021-01-21,09:36,10:36
17422,3380,32,2022-04-21,09:51,11:38
17423,3380,41,2020-07-21,16:45,17:24
17424,3380,5,2022-07-04,12:47,13:02
17425,3380,5,2022-02-25,09:28,11:18
17426,3381,58,2023-10-05,10:01,11:29
17427,3381,5,2021-01-13,12:52,14:45
17428,3381,5,2022-06-30,13:18,14:22
17429,3381,58,2023-02-04,14:27,15:22
17430,3381,32,2020-08-22,14:06,14:24
17431,3381,41,2024-03-11,11:27,13:01
17432,3381,5,2024-08-16,17:18,18:58
17433,3381,5,2021-04-28,17:16,18:58
17434,3382,26,2023-05-06,17:19,17:37
17435,3382,46,2023-05-26,14:59,16:04
17436,3382,26,2021-08-21,11:07,12:56
17437,3382,46,2022-09-28,12:44,14:09
17438,3382,11,2020-02-06,12:43,14:06
17439,3382,35,2022-10-29,10:21,11:18
17440,3382,50,2019-04-09,12:44,14:40
17441,3384,29,2019-11-23,17:08,18:05
17442,3384,29,2024-03-22,17:36,18:00
17443,3384,29,2021-09-27,16:54,18:53
17444,3384,29,2023-12-16,17:42,17:52
17445,3384,29,2020-02-03,17:34,18:54
17446,3385,27,2021-04-13,11:24,12:06
17447,3385,8,2021-12-05,09:46,11:11
17448,3385,57,2019-10-21,10:57,11:16
17449,3385,59,2022-06-02,17:06,17:50
17450,3385,8,2019-07-12,17:12,17:57
17451,3385,8,2021-05-17,12:36,14:35
17452,3385,57,2023-10-10,12:14,13:44
17453,3385,28,2019-10-08,10:54,12:19
17454,3385,20,2023-01-08,18:39,19:14
17455,3386,59,2019-05-06,17:31,18:59
17456,3386,28,2024-06-12,10:41,12:13
17457,3386,14,2024-08-15,12:03,12:57
17458,3386,45,2020-06-21,10:30,11:36
17459,3386,59,2023-09-03,12:55,13:30
17460,3386,13,2020-12-15,15:57,17:37
17461,3386,28,2019-06-21,12:49,13:15
17462,3386,57,2024-12-22,15:02,16:12
17463,3386,57,2023-02-14,17:50,19:01
17464,3386,42,2020-01-08,18:22,20:07
17465,3387,48,2022-03-29,09:40,09:56
17466,3387,44,2020-02-06,12:34,14:28
17467,3387,3,2022-10-26,14:43,16:38
17468,3387,51,2024-08-16,17:03,18:38
17469,3387,3,2019-03-19,09:57,10:13
17470,3388,27,2021-03-08,18:21,19:36
17471,3390,13,2021-03-16,16:56,17:44
17472,3390,42,2024-10-12,18:46,20:38
17473,3390,2,2022-01-26,17:46,19:07
17474,3390,10,2020-01-15,18:05,19:39
17475,3390,59,2019-02-03,09:47,10:27
17476,3390,20,2022-07-14,19:02,20:33
17477,3390,8,2019-07-05,16:52,17:39
17478,3390,13,2019-10-26,09:14,09:54
17479,3390,13,2020-06-21,09:23,10:40
17480,3391,31,2023-10-19,13:24,14:01
17481,3391,37,2022-05-25,17:54,18:22
17482,3392,22,2019-08-02,17:22,18:49
17483,3392,6,2019-09-08,13:27,13:48
17484,3392,6,2019-06-06,09:37,10:15
17485,3392,22,2024-06-28,14:01,14:21
17486,3392,22,2021-08-12,16:24,16:51
17487,3392,6,2022-01-30,12:07,13:59
17488,3392,22,2023-11-15,09:19,11:03
17489,3393,42,2022-07-02,12:59,13:42
17490,3393,24,2023-03-26,12:01,12:51
17491,3393,57,2021-09-08,12:47,13:06
17492,3393,2,2023-09-22,18:51,20:50
17493,3394,41,2022-08-20,10:53,12:53
17494,3394,41,2024-04-09,17:51,18:25
17495,3394,58,2020-07-07,17:27,19:19
17496,3394,5,2019-04-17,09:21,10:05
17497,3394,5,2021-06-12,12:07,13:13
17498,3396,18,2020-05-22,17:09,18:12
17499,3397,24,2023-01-31,10:10,10:44
17500,3397,10,2022-08-08,09:40,10:06
17501,3397,14,2021-04-17,12:27,14:07
17502,3397,14,2021-10-01,10:18,11:53
17503,3397,59,2023-09-14,09:20,11:04
17504,3397,14,2021-09-30,12:22,13:00
17505,3397,28,2022-05-20,10:10,11:50
17506,3398,29,2020-04-17,17:54,18:26
17507,3398,29,2019-09-02,17:39,18:58
17508,3398,29,2021-04-17,17:27,18:23
17509,3398,29,2024-06-02,09:06,10:31
17510,3399,12,2021-10-18,20:08,20:38
17511,3400,58,2021-08-19,20:36,20:49
17512,3400,5,2019-03-09,17:38,18:14
17513,3400,41,2019-01-27,12:31,14:20
17514,3400,32,2019-07-14,12:32,14:07
17515,3400,58,2021-03-29,12:03,13:55
17516,3400,41,2023-07-16,10:25,12:07
17517,3400,5,2019-04-06,19:17,19:32
17518,3402,42,2024-09-24,12:26,14:01
17519,3402,2,2021-10-22,11:42,12:35
17520,3402,14,2021-01-25,17:39,18:25
17521,3402,10,2021-11-18,18:49,20:34
17522,3402,59,2019-10-27,19:13,19:26
17523,3402,2,2022-07-11,12:08,13:36
17524,3402,10,2021-12-27,12:22,13:29
17525,3402,2,2022-10-06,17:26,18:27
17526,3402,8,2021-08-24,13:36,14:23
17527,3404,40,2022-12-23,09:13,10:40
17528,3405,25,2021-09-26,17:28,18:56
17529,3405,25,2024-11-12,17:54,18:26
17530,3405,25,2024-09-16,09:56,10:18
17531,3405,25,2020-03-19,16:38,17:34
17532,3405,25,2024-07-23,17:33,17:43
17533,3405,25,2020-01-07,09:38,10:42
17534,3406,16,2019-07-22,19:41,21:16
17535,3406,33,2021-05-03,09:29,11:11
17536,3406,33,2019-03-25,12:01,13:06
17537,3406,33,2023-11-01,20:49,21:00
17538,3406,33,2024-07-24,12:50,13:47
17539,3406,16,2024-12-24,11:20,12:35
17540,3406,12,2022-02-01,18:18,19:15
17541,3407,46,2023-03-20,12:28,14:00
17542,3408,29,2019-05-21,18:18,20:06
17543,3408,29,2019-01-30,12:18,13:00
17544,3408,29,2023-01-06,12:08,12:55
17545,3408,29,2024-10-06,17:16,18:07
17546,3408,29,2024-01-28,18:11,19:19
17547,3409,41,2023-02-21,10:20,12:05
17548,3409,58,2021-02-16,13:37,15:22
17549,3409,5,2021-11-20,17:08,17:23
17550,3410,54,2021-09-20,17:17,18:57
17551,3410,54,2020-01-11,18:31,20:14
17552,3410,54,2023-08-11,11:11,11:59
17553,3410,54,2023-06-09,15:35,16:39
17554,3410,54,2020-06-21,12:24,13:32
17555,3410,54,2020-05-29,16:50,17:33
17556,3410,54,2021-06-27,20:30,21:07
17557,3410,54,2021-11-23,09:12,10:04
17558,3410,54,2023-04-03,17:35,18:16
17559,3410,54,2021-08-03,13:50,15:06
17560,3411,22,2021-08-16,12:30,13:43
17561,3411,22,2024-01-06,16:44,17:46
17562,3411,22,2020-05-05,18:15,20:07
17563,3411,6,2024-09-04,11:12,12:20
17564,3411,22,2019-01-10,20:42,21:57
17565,3411,22,2024-10-05,18:52,19:36
17566,3411,6,2024-04-17,12:20,12:34
17567,3411,22,2021-12-04,09:32,11:06
17568,3411,6,2022-06-29,17:53,19:06
17569,3412,20,2024-05-24,18:48,19:55
17570,3412,59,2019-04-14,12:50,14:23
17571,3413,29,2022-05-24,12:55,13:29
17572,3413,29,2021-09-21,17:50,18:09
17573,3414,29,2023-08-29,13:25,15:18
17574,3414,29,2021-05-30,11:49,12:07
17575,3414,29,2021-04-25,12:46,13:40
17576,3414,29,2023-05-17,09:13,09:27
17577,3414,29,2022-04-15,18:58,20:40
17578,3414,29,2022-03-01,11:49,13:03
17579,3415,8,2024-10-07,12:11,12:35
17580,3415,45,2019-01-20,09:37,09:53
17581,3415,20,2020-08-19,12:32,13:58
17582,3415,57,2023-03-17,12:17,13:44
17583,3415,24,2019-05-08,17:07,18:03
17584,3415,57,2019-12-22,13:20,14:12
17585,3416,8,2020-10-24,09:40,11:23
17586,3416,24,2021-09-10,17:54,19:18
17587,3416,57,2023-11-24,11:45,12:24
17588,3416,45,2022-10-16,17:22,18:52
17589,3416,2,2021-04-23,11:22,12:44
17590,3416,13,2021-07-03,20:39,21:00
17591,3416,45,2024-11-01,09:05,10:52
17592,3417,57,2021-05-25,09:53,11:04
17593,3417,27,2020-12-31,17:29,17:41
17594,3417,27,2022-11-04,12:16,13:30
17595,3417,14,2021-02-02,17:51,18:35
17596,3417,57,2021-08-21,17:01,18:09
17597,3417,27,2020-07-23,12:39,14:01
17598,3417,28,2020-07-27,09:22,09:35
17599,3418,2,2019-05-15,16:03,16:29
17600,3418,2,2022-07-11,12:14,13:30
17601,3418,27,2020-08-07,09:29,10:34
17602,3418,24,2022-08-15,11:36,12:13
17603,3418,8,2020-03-26,17:38,19:12
17604,3418,59,2021-03-26,19:16,20:46
17605,3418,24,2023-08-03,18:41,19:01
17606,3418,57,2024-09-24,09:25,11:07
17607,3419,7,2019-09-05,09:55,10:44
17608,3419,39,2019-08-08,18:22,20:13
17609,3419,39,2022-02-22,18:52,19:28
17610,3419,7,2019-03-24,09:45,10:19
17611,3419,7,2024-01-24,12:30,13:15
17612,3419,39,2023-05-03,11:37,11:57
17613,3419,7,2024-09-22,17:27,18:19
17614,3419,39,2024-07-07,17:14,17:45
