sales_id,visit_id,employee_id,payment_method_id
12748,18276,148,1
12749,18278,155,4
12750,18279,210,2
12751,18280,206,4
12752,18282,427,3
12753,18283,209,4
12754,18284,201,3
12755,18286,71,4
12756,18287,283,3
12757,18289,280,4
12758,18291,287,3
12759,18292,280,3
12760,18293,283,2
12761,18300,325,1
12762,18302,323,5
12763,18304,319,2
12764,18305,324,5
12765,18306,317,4
12766,18309,205,3
12767,18310,369,3
12768,18311,368,4
12769,18312,374,4
12770,18313,373,2
12771,18314,378,5
12772,18316,158,5
12773,18318,433,5
12774,18320,443,3
12775,18321,432,4
12776,18322,439,1
12777,18324,33,2
12778,18325,592,1
12779,18326,660,3
12780,18329,92,4
12781,18330,93,4
12782,18331,115,3
12783,18333,139,4
12784,18334,645,2
12785,18335,615,5
12786,18336,36,2
12787,18337,615,3
12788,18338,686,2
12789,18340,693,5
12790,18341,702,3
12791,18343,695,5
12792,18344,702,3
12793,18345,701,1
12794,18347,380,5
12795,18349,628,3
12796,18350,386,3
12797,18351,731,5
12798,18353,187,2
12799,18354,385,2
12800,18356,667,3
12801,18358,590,2
12802,18360,651,3
12803,18364,686,3
12804,18366,43,2
12805,18367,671,4
12806,18369,120,4
12807,18371,241,5
12808,18372,498,2
12809,18373,498,3
12810,18374,508,4
12811,18375,88,4
12812,18376,90,2
12813,18377,501,2
12814,18378,509,2
12815,18379,93,3
12816,18380,558,2
12817,18382,445,4
12818,18385,399,2
12819,18386,98,4
12820,18387,352,1
12821,18388,610,2
12822,18389,169,2
12823,18391,277,5
12824,18392,280,1
12825,18393,76,5
12826,18394,71,4
12827,18395,280,1
12828,18396,70,2
12829,18398,627,3
12830,18399,292,2
12831,18402,213,2
12832,18403,223,5
12833,18404,334,4
12834,18405,660,2
12835,18406,599,3
12836,18407,780,5
12837,18408,691,1
12838,18409,568,1
12839,18410,86,1
12840,18411,93,5
12841,18414,500,3
12842,18415,505,5
12843,18416,499,5
12844,18417,87,3
12845,18420,266,2
12846,18421,53,4
12847,18422,640,5
12848,18424,626,1
12849,18425,664,5
12850,18426,111,5
12851,18427,529,1
12852,18429,301,3
12853,18430,260,1
12854,18431,540,4
12855,18432,303,3
12856,18433,129,2
12857,18437,94,4
12858,18438,508,2
12859,18440,89,4
12860,18441,86,2
12861,18443,440,4
12862,18444,438,5
12863,18445,439,2
12864,18447,498,5
12865,18448,93,4
12866,18450,505,5
12867,18451,85,4
12868,18454,540,2
12869,18455,99,5
12870,18456,262,1
12871,18458,366,4
12872,18459,368,5
12873,18461,374,2
12874,18462,369,2
12875,18463,375,3
12876,18465,371,2
12877,18467,127,4
12878,18468,738,4
12879,18469,734,3
12880,18471,211,2
12881,18472,207,2
12882,18473,147,5
12883,18474,418,2
12884,18476,114,2
12885,18477,643,1
12886,18478,117,4
12887,18479,687,2
12888,18480,777,3
12889,18481,685,5
12890,18482,115,3
12891,18483,113,4
12892,18485,569,1
12893,18486,145,1
12894,18487,143,1
12895,18488,649,4
12896,18489,367,5
12897,18490,377,2
12898,18491,367,2
12899,18492,376,3
12900,18494,492,5
12901,18495,458,2
12902,18496,463,3
12903,18497,628,1
12904,18498,492,3
12905,18499,635,4
12906,18500,486,3
12907,18501,192,4
12908,18502,701,5
12909,18503,551,5
12910,18504,216,2
12911,18505,40,4
12912,18506,453,1
12913,18507,45,4
12914,18508,449,3
12915,18509,447,1
12916,18510,591,3
12917,18511,154,1
12918,18512,605,1
12919,18515,761,1
12920,18516,305,1
12921,18518,542,1
12922,18519,311,4
12923,18520,144,5
12924,18521,215,4
12925,18522,48,5
12926,18524,777,2
12927,18526,297,4
12928,18528,334,1
12929,18529,48,1
12930,18530,299,4
12931,18531,669,5
12932,18532,114,4
12933,18534,738,3
12934,18535,308,2
12935,18536,438,5
12936,18537,442,3
12937,18538,322,5
12938,18539,731,2
12939,18540,635,5
12940,18541,235,1
12941,18542,237,5
12942,18543,730,4
12943,18545,724,2
12944,18546,517,4
12945,18547,388,3
12946,18550,397,2
12947,18551,249,1
12948,18553,569,1
12949,18554,434,3
12950,18555,439,5
12951,18556,436,1
12952,18558,438,3
12953,18559,435,1
12954,18563,315,1
12955,18564,320,5
12956,18565,357,2
12957,18566,256,2
12958,18569,768,2
12959,18570,139,5
12960,18571,778,1
12961,18574,565,2
12962,18577,30,1
12963,18578,294,3
12964,18580,347,3
12965,18581,19,5
12966,18582,106,4
12967,18583,258,1
12968,18584,610,5
12969,18585,548,5
12970,18586,255,5
12971,18587,129,3
12972,18588,99,1
12973,18590,744,1
12974,18593,765,3
12975,18594,540,4
12976,18596,361,1
12977,18598,172,1
12978,18600,179,1
12979,18603,388,4
12980,18605,239,3
12981,18606,708,1
12982,18611,206,4
12983,18613,438,5
12984,18614,441,5
12985,18615,442,2
12986,18618,436,2
12987,18619,439,3
12988,18621,444,4
12989,18622,405,5
12990,18623,61,2
12991,18624,67,1
12992,18627,748,3
12993,18628,525,2
12994,18631,431,4
12995,18632,441,5
12996,18634,432,3
12997,18635,205,4
12998,18637,425,4
12999,18638,152,4
13000,18639,153,5
13001,18640,150,4
13002,18642,189,3
13003,18644,5,3
13004,18645,466,5
13005,18646,235,2
13006,18647,521,5
13007,18648,710,3
13008,18649,382,2
13009,18650,83,5
13010,18651,90,1
13011,18652,90,1
13012,18653,508,3
13013,18654,666,5
13014,18655,224,1
13015,18659,220,3
13016,18660,445,3
13017,18661,52,3
13018,18662,644,3
13019,18663,612,1
13020,18664,133,3
13021,18665,538,2
13022,18666,21,1
13023,18667,27,3
13024,18668,353,5
13025,18669,304,1
13026,18670,130,3
13027,18671,549,5
13028,18673,33,1
13029,18674,574,2
13030,18675,622,5
13031,18676,783,1
13032,18677,553,4
13033,18678,780,5
13034,18679,689,2
13035,18680,296,2
13036,18682,267,3
13037,18684,250,3
13038,18685,476,4
13039,18686,250,5
13040,18687,272,1
13041,18688,274,2
13042,18689,241,1
13043,18690,246,4
13044,18691,242,1
13045,18692,474,1
13046,18693,271,3
13047,18694,265,3
13048,18696,453,4
13049,18697,297,1
13050,18698,115,1
13051,18699,684,1
13052,18700,784,3
13053,18701,56,1
13054,18702,525,4
13055,18703,410,2
13056,18705,259,5
13057,18706,612,1
13058,18707,170,1
13059,18708,688,5
13060,18709,622,5
13061,18710,216,4
13062,18711,574,5
13063,18712,681,5
13064,18713,623,3
13065,18714,572,1
13066,18715,767,2
13067,18717,305,2
13068,18718,464,3
13069,18719,232,4
13070,18721,495,1
13071,18722,4,1
13072,18724,432,2
13073,18725,434,4
13074,18726,442,1
13075,18727,437,2
13076,18728,434,4
13077,18730,442,2
13078,18731,431,5
13079,18732,437,5
13080,18733,123,3
13081,18734,21,3
13082,18736,138,1
13083,18738,642,2
13084,18741,136,5
13085,18742,145,4
13086,18744,478,3
13087,18745,476,4
13088,18746,265,4
13089,18747,401,2
13090,18749,181,1
13091,18750,278,1
13092,18752,281,3
13093,18753,217,4
13094,18756,651,2
13095,18757,53,1
13096,18758,774,3
13097,18760,670,1
13098,18761,215,3
13099,18762,7,3
13100,18763,226,1
13101,18764,708,3
13102,18765,634,1
13103,18767,562,4
13104,18768,31,5
13105,18770,592,3
13106,18771,51,3
13107,18772,290,1
13108,18774,540,2
13109,18775,166,3
13110,18776,345,4
13111,18777,260,4
13112,18780,547,1
13113,18781,417,2
13114,18784,425,2
13115,18785,419,3
13116,18786,643,3
13117,18788,646,2
13118,18789,684,1
13119,18794,551,2
13120,18795,686,1
13121,18798,213,3
13122,18800,60,5
13123,18801,534,3
13124,18802,61,2
13125,18803,67,4
13126,18806,532,4
13127,18807,406,4
13128,18808,58,5
13129,18809,76,5
13130,18810,280,4
13131,18811,277,5
13132,18814,629,4
13133,18815,516,3
13134,18817,233,2
13135,18818,190,1
13136,18820,628,3
13137,18822,731,5
13138,18825,211,1
13139,18828,115,2
13140,18833,33,2
13141,18834,336,2
13142,18835,773,3
13143,18836,51,4
13144,18838,158,4
13145,18841,429,3
13146,18842,155,1
13147,18843,200,4
13148,18844,200,3
13149,18845,204,3
13150,18847,240,4
13151,18848,398,5
13152,18849,242,1
13153,18851,471,2
13154,18852,271,2
13155,18854,521,1
13156,18855,194,1
13157,18856,722,3
13158,18857,381,2
13159,18858,629,4
13160,18862,377,2
13161,18863,378,3
13162,18864,375,3
13163,18865,374,2
13164,18866,174,4
13165,18867,339,3
13166,18869,587,4
13167,18870,704,2
13168,18871,695,5
13169,18872,697,4
13170,18873,695,3
13171,18874,698,1
13172,18875,321,3
13173,18876,316,3
13174,18879,321,3
13175,18880,315,3
13176,18881,158,3
13177,18882,158,5
13178,18883,205,3
13179,18884,200,5
13180,18886,205,1
13181,18888,152,2
13182,18889,424,4
13183,18890,283,3
13184,18895,80,3
13185,18896,72,3
13186,18897,81,3
13187,18898,77,5
13188,18899,77,1
13189,18900,68,5
13190,18901,425,4
13191,18902,95,1
13192,18903,509,2
13193,18904,86,5
13194,18907,500,2
13195,18910,457,4
13196,18911,222,1
13197,18914,308,4
13198,18915,363,2
13199,18916,610,4
13200,18918,165,3
13201,18921,276,5
13202,18922,284,3
13203,18923,277,1
13204,18924,282,2
13205,18925,281,5
13206,18927,505,1
13207,18928,89,3
13208,18930,92,1
13209,18931,416,1
13210,18934,411,5
13211,18935,110,5
13212,18936,643,1
13213,18937,291,2
13214,18938,781,1
13215,18939,781,2
13216,18943,254,4
13217,18944,25,2
13218,18945,583,5
13219,18947,405,5
13220,18948,406,1
13221,18951,200,3
13222,18952,425,4
13223,18954,199,5
13224,18955,151,5
13225,18956,210,2
13226,18958,388,3
13227,18959,7,3
13228,18960,488,5
13229,18961,335,5
13230,18965,498,2
13231,18966,86,2
13232,18967,508,1
13233,18968,498,4
13234,18969,91,5
13235,18970,88,4
13236,18971,509,1
13237,18972,503,4
13238,18973,590,5
13239,18975,144,1
13240,18976,434,4
13241,18977,434,2
13242,18978,444,5
13243,18979,432,2
13244,18980,373,5
13245,18981,374,5
13246,18984,371,1
13247,18985,374,3
13248,18986,375,2
13249,18987,369,5
13250,18988,374,3
13251,18989,167,5
13252,18990,582,1
13253,18991,132,5
13254,18994,195,3
13255,19000,11,4
13256,19001,515,1
13257,19002,237,3
13258,19008,572,1
13259,19009,602,2
13260,19010,252,1
13261,19011,397,2
13262,19012,270,4
13263,19013,614,5
13264,19014,549,1
13265,19015,449,4
13266,19016,212,1
13267,19017,295,3
13268,19018,600,3
13269,19020,108,2
13270,19023,664,2
13271,19024,54,1
13272,19026,627,5
13273,19027,747,3
13274,19028,57,1
13275,19029,407,1
13276,19030,39,4
13277,19032,677,4
13278,19033,74,5
13279,19035,119,3
13280,19038,553,1
13281,19039,662,4
13282,19040,35,4
13283,19041,35,4
13284,19042,644,3
13285,19043,379,4
13286,19044,386,5
13287,19045,383,3
13288,19046,459,5
13289,19047,372,4
13290,19048,377,2
13291,19049,366,4
13292,19053,376,3
13293,19054,378,1
13294,19055,373,1
13295,19059,765,5
13296,19060,307,4
13297,19061,259,4
13298,19062,101,5
13299,19064,127,2
13300,19065,769,2
13301,19066,319,4
13302,19067,317,5
13303,19069,314,5
13304,19071,316,5
13305,19073,242,4
13306,19075,391,3
13307,19076,243,3
13308,19078,392,1
13309,19079,273,4
13310,19081,402,1
13311,19082,268,5
13312,19083,212,3
13313,19084,593,5
13314,19085,554,2
13315,19086,54,1
13316,19087,114,4
13317,19088,669,1
13318,19089,449,1
13319,19090,334,5
13320,19091,212,5
13321,19092,291,2
13322,19093,577,2
13323,19097,31,1
13324,19098,592,5
13325,19099,680,5
13326,19100,775,4
13327,19102,373,5
13328,19103,375,4
13329,19105,371,4
13330,19108,559,3
13331,19109,552,1
13332,19110,295,3
13333,19111,571,2
13334,19113,120,4
13335,19114,650,4
13336,19115,288,5
13337,19117,154,1
13338,19118,152,5
13339,19119,157,2
13340,19120,428,5
13341,19121,157,3
13342,19122,424,1
13343,19123,423,1
13344,19124,210,2
13345,19125,422,5
13346,19127,203,3
13347,19129,525,3
13348,19130,532,2
13349,19134,409,3
13350,19135,244,5
13351,19137,395,5
13352,19139,243,1
13353,19140,251,4
13354,19141,472,1
13355,19142,403,4
13356,19143,472,3
13357,19146,613,4
13358,19147,581,4
13359,19148,580,3
13360,19149,335,4
13361,19150,644,3
13362,19151,777,5
13363,19152,295,5
13364,19153,676,5
13365,19154,556,1
13366,19155,446,5
13367,19157,463,2
13368,19159,721,4
13369,19160,635,5
13370,19161,630,4
13371,19163,84,3
13372,19164,508,2
13373,19165,93,4
13374,19166,502,5
13375,19168,89,1
13376,19169,504,1
13377,19170,501,2
13378,19171,502,4
13379,19172,503,3
13380,19173,738,1
13381,19175,16,4
13382,19176,18,3
13383,19178,252,1
13384,19179,259,4
13385,19182,166,5
13386,19183,542,2
13387,19185,169,3
13388,19191,144,2
13389,19192,255,5
13390,19193,358,1
13391,19195,150,2
13392,19196,308,2
13393,19197,177,3
13394,19198,542,2
13395,19199,258,2
13396,19200,348,3
13397,19203,736,2
13398,19205,36,2
13399,19206,666,5
13400,19207,662,4
13401,19209,669,4
13402,19213,552,5
13403,19214,286,2
13404,19215,284,4
13405,19216,280,4
13406,19217,533,2
13407,19218,414,3
13408,19219,415,1
13409,19221,526,2
13410,19222,414,4
13411,19224,179,2
13412,19225,164,5
13413,19226,545,3
13414,19228,543,2
13415,19231,285,5
13416,19232,284,5
13417,19235,68,5
13418,19236,696,4
13419,19237,82,5
13420,19239,499,3
13421,19240,701,2
13422,19241,700,1
13423,19242,699,4
13424,19244,697,5
13425,19245,695,3
13426,19247,419,2
13427,19248,423,5
13428,19249,158,2
13429,19251,424,1
13430,19252,423,5
13431,19253,211,4
13432,19255,158,3
13433,19256,537,1
13434,19257,457,4
13435,19260,280,1
13436,19261,72,1
13437,19262,277,2
13438,19264,70,1
13439,19265,277,5
13440,19266,280,5
13441,19270,588,3
13442,19272,540,4
13443,19273,350,1
13444,19274,756,4
13445,19275,529,4
13446,19276,534,1
13447,19278,410,1
13448,19283,56,4
13449,19284,714,4
13450,19285,467,4
13451,19286,237,2
13452,19288,726,1
13453,19290,765,5
13454,19291,339,3
13455,19292,611,4
13456,19293,452,1
13457,19295,224,4
13458,19297,181,4
13459,19298,166,4
13460,19299,342,1
13461,19301,581,2
13462,19302,177,4
13463,19304,769,2
13464,19305,73,3
13465,19306,278,1
13466,19307,69,2
13467,19308,279,4
13468,19311,278,3
13469,19312,287,2
13470,19313,71,3
13471,19314,183,2
13472,19315,175,4
13473,19317,769,3
13474,19318,17,5
13475,19319,99,3
13476,19320,736,3
13477,19321,341,4
13478,19322,16,5
13479,19323,200,4
13480,19324,153,4
13481,19325,155,1
13482,19327,210,4
13483,19329,425,5
13484,19330,561,2
13485,19331,330,2
13486,19332,571,2
13487,19334,383,2
13488,19335,486,4
13489,19336,239,2
13490,19337,716,5
13491,19339,70,4
13492,19343,432,5
13493,19344,435,5
13494,19345,444,2
13495,19346,437,2
13496,19347,560,3
13497,19351,129,4
13498,19353,75,1
13499,19354,277,3
13500,19356,78,5
13501,19357,281,3
13502,19359,79,5
13503,19361,151,4
13504,19363,199,5
13505,19366,576,5
13506,19367,367,5
13507,19368,371,2
13508,19369,376,2
13509,19370,370,1
13510,19371,374,1
13511,19373,378,2
13512,19374,377,5
13513,19377,481,1
13514,19379,479,5
13515,19382,273,3
13516,19383,265,2
13517,19384,391,2
13518,19385,505,5
13519,19386,86,5
13520,19387,91,1
13521,19388,82,2
13522,19389,503,5
13523,19390,93,5
13524,19391,85,1
13525,19392,85,1
13526,19393,508,4
13527,19395,5,1
13528,19396,518,4
13529,19397,186,5
13530,19399,663,4
13531,19400,565,2
13532,19401,598,1
13533,19402,335,4
13534,19404,563,4
13535,19405,273,3
13536,19406,393,5
13537,19407,274,3
13538,19408,251,5
13539,19410,417,3
13540,19411,430,1
13541,19413,419,4
13542,19414,509,4
13543,19416,90,2
13544,19417,503,4
13545,19418,92,4
13546,19419,504,1
13547,19420,505,5
13548,19422,226,1
13549,19423,193,3
13550,19424,4,1
13551,19425,716,3
13552,19426,518,4
13553,19427,387,5
13554,19428,715,2
13555,19429,14,3
13556,19435,319,5
13557,19438,317,2
13558,19441,647,4
13559,19442,657,3
13560,19443,773,4
13561,19448,689,1
13562,19449,5,3
13563,19450,523,5
13564,19452,8,3
13565,19453,382,5
13566,19454,718,2
13567,19455,488,1
13568,19456,465,3
13569,19457,4,2
13570,19458,360,1
13571,19460,181,3
13572,19462,356,2
13573,19463,543,2
13574,19464,353,5
13575,19465,357,2
13576,19466,175,1
13577,19467,705,5
13578,19471,693,1
13579,19473,698,5
13580,19474,704,4
13581,19475,771,4
13582,19477,585,3
13583,19479,583,5
13584,19480,286,3
13585,19481,76,1
13586,19482,283,3
13587,19484,280,3
13588,19486,431,5
13589,19487,279,2
13590,19488,280,1
13591,19489,483,5
13592,19490,269,4
13593,19491,244,4
13594,19493,475,5
13595,19495,484,1
13596,19496,482,5
13597,19498,422,1
13598,19499,419,2
13599,19500,208,5
13600,19502,147,4
13601,19503,208,1
13602,19504,159,4
13603,19506,426,1
13604,19507,478,2
13605,19508,712,4
13606,19510,9,1
13607,19511,4,3
13608,19512,486,2
13609,19513,572,5
13610,19515,596,3
13611,19516,331,5
13612,19517,561,1
13613,19518,670,3
13614,19520,147,2
13615,19522,293,5
13616,19525,307,1
13617,19526,345,2
13618,19527,583,3
13619,19528,740,4
13620,19529,340,2
13621,19531,608,5
13622,19532,90,2
13623,19533,83,5
13624,19534,86,3
13625,19538,159,2
13626,19539,424,2
13627,19540,428,2
13628,19541,154,5
13629,19542,430,3
13630,19543,420,2
13631,19544,155,2
13632,19545,143,5
13633,19547,388,2
13634,19549,636,2
13635,19550,489,2
13636,19551,384,3
13637,19552,226,5
13638,19553,5,2
13639,19554,104,2
13640,19555,361,2
13641,19556,123,3
13642,19557,543,2
13643,19559,304,1
13644,19561,710,2
13645,19562,615,2
13646,19563,298,1
13647,19564,31,4
13648,19565,450,1
13649,19567,144,2
13650,19568,782,2
13651,19570,378,2
13652,19575,374,5
13653,19576,375,3
13654,19577,111,1
13655,19578,140,5
13656,19581,214,3
13657,19582,778,3
13658,19584,54,1
13659,19585,626,5
13660,19589,420,4
13661,19592,203,3
13662,19593,157,4
13663,19594,159,3
13664,19595,210,3
13665,19596,417,3
13666,19597,148,2
13667,19598,37,4
13668,19599,777,5
13669,19600,45,4
13670,19601,217,5
13671,19603,687,4
13672,19604,679,5
13673,19605,677,2
13674,19606,30,5
13675,19608,618,3
13676,19609,688,4
13677,19610,591,3
13678,19611,333,1
13679,19614,625,1
13680,19616,110,2
13681,19617,650,2
13682,19618,617,3
13683,19620,310,3
13684,19621,341,2
13685,19622,122,1
13686,19624,545,1
13687,19626,346,5
13688,19629,211,5
13689,19633,426,2
13690,19634,430,4
13691,19635,206,5
13692,19636,151,1
13693,19637,419,1
13694,19638,118,5
13695,19639,763,3
13696,19641,579,1
13697,19642,764,3
13698,19643,163,2
13699,19645,605,5
13700,19646,581,2
13701,19647,19,5
13702,19648,172,4
13703,19652,16,4
13704,19653,263,4
13705,19654,588,4
13706,19655,542,5
13707,19656,541,1
13708,19659,286,3
13709,19662,746,3
13710,19663,548,4
13711,19667,422,5
13712,19669,172,1
13713,19672,122,5
13714,19673,357,5
13715,19674,99,1
13716,19676,363,1
13717,19677,99,1
13718,19678,766,1
13719,19679,340,4
13720,19680,341,4
13721,19681,741,3
13722,19685,498,3
13723,19686,501,1
13724,19687,509,3
13725,19688,82,3
13726,19689,507,1
13727,19690,509,1
13728,19691,83,5
13729,19693,286,3
13730,19694,280,3
13731,19698,281,4
13732,19699,68,4
13733,19702,549,2
13734,19703,555,3
13735,19704,456,5
13736,19705,621,5
13737,19706,616,2
13738,19708,569,5
13739,19712,142,2
13740,19713,117,5
13741,19714,517,3
13742,19716,468,1
13743,19718,160,4
13744,19719,360,1
13745,19720,21,2
13746,19721,171,5
13747,19722,584,5
13748,19724,418,3
13749,19725,422,1
13750,19726,204,1
13751,19727,646,2
13752,19728,680,4
13753,19729,556,1
13754,19731,447,3
13755,19732,456,1
13756,19734,626,3
13757,19735,323,2
13758,19737,323,4
13759,19738,321,4
13760,19739,299,5
13761,19740,661,2
13762,19741,621,1
13763,19744,145,1
13764,19746,375,5
13765,19747,373,4
13766,19748,376,1
13767,19749,371,5
13768,19751,703,1
13769,19752,699,3
13770,19753,697,5
13771,19754,107,2
13772,19758,601,4
13773,19759,302,1
13774,19760,547,3
13775,19761,304,1
13776,19762,771,5
13777,19763,257,3
13778,19764,104,5
13779,19765,310,1
13780,19766,578,2
13781,19768,29,2
13782,19770,696,3
13783,19771,701,1
13784,19773,698,1
13785,19774,705,4
13786,19775,705,5
13787,19776,683,5
13788,19778,555,4
13789,19779,286,2
13790,19780,279,4
13791,19781,72,2
13792,19783,70,1
13793,19784,277,3
13794,19785,280,4
13795,19786,281,2
13796,19788,732,5
13797,19789,490,2
13798,19790,631,5
13799,19791,488,1
13800,19793,7,4
13801,19794,10,3
13802,19797,768,5
13803,19798,100,5
13804,19799,766,4
13805,19801,173,3
13806,19802,40,2
13807,19803,772,3
13808,19804,331,2
13809,19805,549,5
13810,19807,591,4
13811,19810,315,3
13812,19812,315,1
13813,19813,317,4
13814,19816,637,3
13815,19820,455,4
13816,19822,111,2
13817,19823,560,1
13818,19824,660,4
13819,19826,574,4
13820,19828,535,2
13821,19829,60,3
13822,19830,55,1
13823,19832,216,3
13824,19833,552,5
13825,19834,589,2
13826,19835,683,2
13827,19836,739,4
13828,19837,354,5
13829,19838,635,2
13830,19839,639,5
13831,19840,491,3
13832,19842,461,4
13833,19843,461,4
13834,19847,217,3
13835,19848,66,2
13836,19849,524,5
13837,19850,565,4
13838,19851,331,2
13839,19852,329,4
13840,19853,199,3
13841,19856,152,2
13842,19858,163,1
13843,19860,311,5
13844,19861,15,5
13845,19863,539,2
13846,19864,548,5
13847,19865,632,2
13848,19866,382,2
13849,19867,238,5
13850,19869,71,5
13851,19871,378,5
13852,19874,509,1
13853,19875,94,4
13854,19876,624,3
13855,19878,33,4
13856,19879,626,1
13857,19880,622,4
13858,19882,441,5
13859,19883,151,1
13860,19884,102,1
13861,19885,543,2
13862,19887,361,1
13863,19888,762,2
13864,19889,254,1
13865,19890,350,1
13866,19891,441,4
13867,19892,442,5
13868,19896,441,3
13869,19897,443,3
13870,19898,431,4
13871,19899,436,1
13872,19900,238,2
13873,19902,378,1
13874,19903,374,5
13875,19905,369,2
13876,19906,372,2
13877,19908,370,2
13878,19909,371,4
13879,19910,314,1
13880,19911,540,5
13881,19912,609,2
13882,19914,340,2
13883,19915,174,2
13884,19916,358,5
13885,19917,339,1
13886,19918,735,3
13887,19919,745,2
13888,19920,420,5
13889,19921,427,1
13890,19922,153,5
13891,19923,147,1
13892,19925,202,4
13893,19926,157,4
13894,19927,199,4
13895,19929,433,3
13896,19930,443,3
13897,19931,434,4
13898,19935,181,1
13899,19936,259,4
13900,19938,23,5
13901,19939,279,1
13902,19940,282,1
13903,19941,79,5
13904,19942,281,5
13905,19943,287,1
13906,19944,214,1
13907,19945,29,4
13908,19946,763,3
13909,19947,121,2
13910,19948,520,5
13911,19949,456,3
13912,19950,290,1
13913,19951,687,2
13914,19953,109,5
13915,19954,587,1
13916,19955,339,1
13917,19956,357,1
13918,19957,769,5
13919,19958,340,2
13920,19959,254,4
13921,19961,563,3
13922,19962,692,2
13923,19963,561,2
13924,19964,137,4
13925,19966,90,3
13926,19967,89,3
13927,19968,501,5
13928,19969,501,5
13929,19970,504,3
13930,19971,83,4
13931,19972,89,2
13932,19974,85,4
13933,19977,214,1
13934,19979,37,3
13935,19980,668,1
13936,19981,213,4
13937,19983,92,2
13938,19984,505,1
13939,19985,501,4
13940,19987,92,4
13941,19988,498,3
13942,19989,694,2
13943,19990,702,5
13944,19991,698,5
13945,19993,499,4
13946,19996,504,3
13947,19997,498,2
13948,19998,499,4
13949,19999,92,4
13950,20001,86,2
13951,20002,92,5
13952,20003,509,5
13953,20004,71,2
13954,20006,68,5
13955,20009,166,4
13956,20010,19,2
13957,20011,20,3
13958,20014,588,5
13959,20016,351,3
13960,20017,604,3
13961,20019,180,1
13962,20020,584,2
13963,20022,606,4
13964,20023,170,3
13965,20024,606,1
13966,20025,586,4
13967,20026,261,3
13968,20027,349,4
13969,20029,361,3
13970,20030,460,1
13971,20032,630,4
13972,20033,12,5
13973,20036,487,3
13974,20037,197,2
13975,20040,153,4
13976,20041,421,4
13977,20043,207,1
13978,20044,155,4
13979,20045,154,1
13980,20046,153,4
13981,20048,704,4
13982,20049,698,3
13983,20050,701,3
13984,20052,697,5
13985,20054,695,2
13986,20055,705,1
13987,20056,782,3
13988,20061,660,1
13989,20062,704,1
13990,20064,693,5
13991,20065,701,2
13992,20066,706,2
13993,20067,702,5
13994,20068,693,1
13995,20069,697,4
13996,20070,322,5
13997,20071,19,1
13998,20073,538,5
13999,20075,183,2
14000,20076,106,3
14001,20077,606,1
14002,20079,485,1
14003,20080,236,2
14004,20081,14,3
14005,20083,732,4
14006,20086,232,4
14007,20087,547,3
14008,20088,653,2
14009,20090,49,3
14010,20091,34,1
14011,20092,620,4
14012,20095,448,3
14013,20096,554,2
14014,20097,594,2
14015,20098,68,5
14016,20099,281,5
14017,20103,286,3
14018,20104,71,5
14019,20105,80,2
14020,20106,68,1
14021,20108,671,4
14022,20110,337,2
14023,20111,136,3
14024,20112,590,2
14025,20113,779,4
14026,20116,242,4
14027,20117,271,1
14028,20118,402,4
14029,20120,248,5
14030,20124,399,4
14031,20125,393,2
14032,20126,322,5
14033,20127,159,2
14034,20128,203,4
14035,20130,202,5
14036,20131,426,1
14037,20132,417,5
14038,20133,201,3
14039,20134,148,2
14040,20135,423,5
14041,20137,235,1
14042,20138,639,3
14043,20139,126,1
14044,20140,133,2
14045,20142,424,4
14046,20143,158,1
14047,20144,152,3
14048,20145,88,3
14049,20147,507,3
14050,20148,86,4
14051,20149,503,2
14052,20150,501,4
14053,20151,506,5
14054,20152,202,1
14055,20153,157,4
14056,20154,418,2
14057,20156,156,5
14058,20157,568,5
14059,20159,333,5
14060,20161,290,4
14061,20163,210,5
14062,20164,147,5
14063,20166,211,4
14064,20167,156,5
14065,20168,151,4
14066,20169,150,4
14067,20170,157,1
14068,20171,425,3
14069,20172,641,2
14070,20173,566,2
14071,20176,781,5
14072,20177,447,5
14073,20178,296,2
14074,20181,585,4
14075,20182,538,4
14076,20184,423,4
14077,20187,157,4
14078,20189,156,2
14079,20190,159,3
14080,20191,203,3
14081,20193,607,4
14082,20194,180,3
14083,20196,169,5
14084,20198,547,2
14085,20199,603,2
14086,20200,165,3
14087,20204,418,1
14088,20205,424,3
14089,20207,287,1
14090,20208,73,3
14091,20209,80,4
14092,20210,282,5
14093,20213,285,1
14094,20214,76,3
14095,20215,204,3
14096,20216,418,1
14097,20217,423,3
14098,20218,209,2
14099,20220,723,5
14100,20221,469,1
14101,20222,731,4
14102,20224,463,5
14103,20225,232,3
14104,20227,580,2
14105,20228,761,3
14106,20232,739,2
14107,20233,357,5
14108,20234,345,2
14109,20235,741,2
14110,20236,551,4
14111,20237,625,3
14112,20239,673,1
14113,20240,146,1
14114,20241,620,3
14115,20243,281,3
14116,20244,284,1
14117,20245,278,4
14118,20246,278,3
14119,20247,282,2
14120,20248,287,2
14121,20249,79,5
14122,20250,559,2
14123,20251,137,5
14124,20253,562,1
14125,20254,686,5
14126,20255,30,5
14127,20256,617,5
14128,20257,777,3
14129,20258,377,5
14130,20260,366,5
14131,20261,378,3
14132,20262,375,5
14133,20263,370,2
14134,20264,378,2
14135,20265,18,5
14136,20266,602,3
14137,20267,347,4
14138,20268,355,5
14139,20269,259,3
14140,20270,163,5
14141,20271,110,5
14142,20272,113,2
14143,20273,229,4
14144,20274,197,4
